No.,ID,Name Variable,Value,Timestamp,Kind of Data,Connected Wifi,,,,,,seconds
4254,D3039,productCount,978,2024-01-23T10:19:32.250820,Counting,1,,10,19,32.25082,37172.25082,1997.373805
4255,D3150,ACT_BATCH_CNT,1007,2024-01-23T10:19:32.345093,Counting,1,,10,19,32.345093,37172.34509,1997.468078
4256,D4120,S8_TOTAL_HEIGHT_TR1,21.22,2024-01-23T10:19:33.491496,Counting,1,,10,19,33.491496,37173.4915,1998.614481
4257,D4320,S8_TOTAL_HEIGHT_TR3,21.18,2024-01-23T10:19:33.577141,Counting,1,,10,19,33.577141,37173.57714,1998.700126
4258,D4220,S9_TOTAL_HEIGHT_TR2,21.2,2024-01-23T10:19:33.661220,Counting,1,,10,19,33.66122,37173.66122,1998.784205
4259,D4420,S9_TOTAL_HEIGHT_TR4,21.2,2024-01-23T10:19:33.757036,Counting,1,,10,19,33.757036,37173.75704,1998.880021
4260,D3150,ACT_BATCH_CNT,1011,2024-01-23T10:19:33.990382,Counting,1,,10,19,33.990382,37173.99038,1999.113367
4261,D3000,TOTAL_CNT_TR1,266,2024-01-23T10:19:34.105994,Counting,1,,10,19,34.105994,37174.10599,1999.228979
4262,D3002,TOTAL_CNT_TR2,264,2024-01-23T10:19:34.190583,Counting,1,,10,19,34.190583,37174.19058,1999.313568
4263,D3004,TOTAL_CNT_TR3,266,2024-01-23T10:19:34.284657,Counting,1,,10,19,34.284657,37174.28466,1999.407642
4264,D3006,TOTAL_CNT_TR4,266,2024-01-23T10:19:34.364092,Counting,1,,10,19,34.364092,37174.36409,1999.487077
4265,D3020,GOOD_CNT_TR1,254,2024-01-23T10:19:34.502826,Counting,1,,10,19,34.502826,37174.50283,1999.625811
4266,D3022,GOOD_CNT_TR2,254,2024-01-23T10:19:34.550303,Counting,1,,10,19,34.550303,37174.5503,1999.673288
4267,D3024,GOOD_CNT_TR3,251,2024-01-23T10:19:34.636817,Counting,1,,10,19,34.636817,37174.63682,1999.759802
4268,D3026,GOOD_CNT_TR4,252,2024-01-23T10:19:34.731783,Counting,1,,10,19,34.731783,37174.73178,1999.854768
4269,D3039,productCount,982,2024-01-23T10:19:34.986914,Counting,1,,10,19,34.986914,37174.98691,2000.109899
4270,D3150,ACT_BATCH_CNT,1011,2024-01-23T10:19:35.036719,Counting,1,,10,19,35.036719,37175.03672,2000.159704
4271,D4120,S8_TOTAL_HEIGHT_TR1,21.19,2024-01-23T10:19:36.171722,Counting,1,,10,19,36.171722,37176.17172,2001.294707
4272,D4320,S8_TOTAL_HEIGHT_TR3,21.16,2024-01-23T10:19:36.245989,Counting,1,,10,19,36.245989,37176.24599,2001.368974
4273,D4220,S9_TOTAL_HEIGHT_TR2,21.16,2024-01-23T10:19:36.325847,Counting,1,,10,19,36.325847,37176.32585,2001.448832
4274,D4420,S9_TOTAL_HEIGHT_TR4,21.19,2024-01-23T10:19:36.400825,Counting,1,,10,19,36.400825,37176.40083,2001.52381
4275,Alarm,Alarm,3,2024-01-23T10:19:36.953340,MachineStatus,1,,10,19,36.95334,37176.95334,2002.076325
4276,M112,S12_JOB_NOT_ECEJTED_TR2,1,2024-01-23T10:19:39.172722,Alarm,1,,10,19,39.172722,37179.17272,2004.295707
4277,Idle,Idle,2,2024-01-23T10:19:48.095441,MachineStatus,1,,10,19,48.095441,37188.09544,2013.218426
4278,Run,Run,1,2024-01-23T10:19:48.395040,MachineStatus,1,,10,19,48.39504,37188.39504,2013.518025
4279,D3043,EFF,95.2,2024-01-23T10:19:48.686629,Counting,1,,10,19,48.686629,37188.68663,2013.809614
4280,D3150,ACT_BATCH_CNT,1015,2024-01-23T10:19:48.763282,Counting,1,,10,19,48.763282,37188.76328,2013.886267
4281,D3000,TOTAL_CNT_TR1,267,2024-01-23T10:19:48.908191,Counting,1,,10,19,48.908191,37188.90819,2014.031176
4282,D3002,TOTAL_CNT_TR2,265,2024-01-23T10:19:48.993143,Counting,1,,10,19,48.993143,37188.99314,2014.116128
4283,D3004,TOTAL_CNT_TR3,267,2024-01-23T10:19:49.067049,Counting,1,,10,19,49.067049,37189.06705,2014.190034
4284,D3006,TOTAL_CNT_TR4,267,2024-01-23T10:19:49.151672,Counting,1,,10,19,49.151672,37189.15167,2014.274657
4285,D3020,GOOD_CNT_TR1,255,2024-01-23T10:19:49.276444,Counting,1,,10,19,49.276444,37189.27644,2014.399429
4286,D3022,GOOD_CNT_TR2,255,2024-01-23T10:19:49.385134,Counting,1,,10,19,49.385134,37189.38513,2014.508119
4287,D3024,GOOD_CNT_TR3,252,2024-01-23T10:19:49.459825,Counting,1,,10,19,49.459825,37189.45983,2014.58281
4288,D3026,GOOD_CNT_TR4,253,2024-01-23T10:19:49.549324,Counting,1,,10,19,49.549324,37189.54932,2014.672309
4289,D3039,productCount,986,2024-01-23T10:19:49.792901,Counting,1,,10,19,49.792901,37189.7929,2014.915886
4290,D3150,ACT_BATCH_CNT,1015,2024-01-23T10:19:49.839286,Counting,1,,10,19,49.839286,37189.83929,2014.962271
4291,M112,S12_JOB_NOT_ECEJTED_TR2,0,2024-01-23T10:19:50.155050,Alarm,1,,10,19,50.15505,37190.15505,2015.278035
4292,D4320,S8_TOTAL_HEIGHT_TR3,21.19,2024-01-23T10:19:51.033595,Counting,1,,10,19,51.033595,37191.0336,2016.15658
4293,D4220,S9_TOTAL_HEIGHT_TR2,21.17,2024-01-23T10:19:51.127838,Counting,1,,10,19,51.127838,37191.12784,2016.250823
4294,D4420,S9_TOTAL_HEIGHT_TR4,21.21,2024-01-23T10:19:51.212078,Counting,1,,10,19,51.212078,37191.21208,2016.335063
4295,D3002,TOTAL_CNT_TR2,266,2024-01-23T10:19:51.531161,Counting,1,,10,19,51.531161,37191.53116,2016.654146
4296,D3004,TOTAL_CNT_TR3,268,2024-01-23T10:19:51.605540,Counting,1,,10,19,51.60554,37191.60554,2016.728525
4297,D3006,TOTAL_CNT_TR4,268,2024-01-23T10:19:51.693121,Counting,1,,10,19,51.693121,37191.69312,2016.816106
4298,D3020,GOOD_CNT_TR1,256,2024-01-23T10:19:51.802580,Counting,1,,10,19,51.80258,37191.80258,2016.925565
4299,D3022,GOOD_CNT_TR2,256,2024-01-23T10:19:51.910282,Counting,1,,10,19,51.910282,37191.91028,2017.033267
4300,D3024,GOOD_CNT_TR3,253,2024-01-23T10:19:51.998795,Counting,1,,10,19,51.998795,37191.9988,2017.12178
4301,D3026,GOOD_CNT_TR4,254,2024-01-23T10:19:52.083514,Counting,1,,10,19,52.083514,37192.08351,2017.206499
4302,D3039,productCount,990,2024-01-23T10:19:52.328871,Counting,1,,10,19,52.328871,37192.32887,2017.451856
4303,D3150,ACT_BATCH_CNT,1019,2024-01-23T10:19:52.412205,Counting,1,,10,19,52.412205,37192.41221,2017.53519
4304,D3150,ACT_BATCH_CNT,1019,2024-01-23T10:19:52.839979,Counting,1,,10,19,52.839979,37192.83998,2017.962964
4305,D3000,TOTAL_CNT_TR1,268,2024-01-23T10:19:52.963812,Counting,1,,10,19,52.963812,37192.96381,2018.086797
4306,D4120,S8_TOTAL_HEIGHT_TR1,21.25,2024-01-23T10:19:53.635937,Counting,1,,10,19,53.635937,37193.63594,2018.758922
4307,D4320,S8_TOTAL_HEIGHT_TR3,21.17,2024-01-23T10:19:53.725561,Counting,1,,10,19,53.725561,37193.72556,2018.848546
4308,D4220,S9_TOTAL_HEIGHT_TR2,21.18,2024-01-23T10:19:53.809946,Counting,1,,10,19,53.809946,37193.80995,2018.932931
4309,D4420,S9_TOTAL_HEIGHT_TR4,21.26,2024-01-23T10:19:53.884196,Counting,1,,10,19,53.884196,37193.8842,2019.007181
4310,D3022,GOOD_CNT_TR2,257,2024-01-23T10:19:54.436725,Counting,1,,10,19,54.436725,37194.43673,2019.55971
4311,D3024,GOOD_CNT_TR3,254,2024-01-23T10:19:54.515897,Counting,1,,10,19,54.515897,37194.5159,2019.638882
4312,D3026,GOOD_CNT_TR4,255,2024-01-23T10:19:54.565832,Counting,1,,10,19,54.565832,37194.56583,2019.688817
4313,D3039,productCount,994,2024-01-23T10:19:54.794668,Counting,1,,10,19,54.794668,37194.79467,2019.917653
4314,D3150,ACT_BATCH_CNT,1023,2024-01-23T10:19:54.842877,Counting,1,,10,19,54.842877,37194.84288,2019.965862
4315,D4120,S8_TOTAL_HEIGHT_TR1,21.26,2024-01-23T10:19:54.968272,Counting,1,,10,19,54.968272,37194.96827,2020.091257
4316,D3150,ACT_BATCH_CNT,1023,2024-01-23T10:19:55.326470,Counting,1,,10,19,55.32647,37195.32647,2020.449455
4317,D3000,TOTAL_CNT_TR1,269,2024-01-23T10:19:55.450776,Counting,1,,10,19,55.450776,37195.45078,2020.573761
4318,D3002,TOTAL_CNT_TR2,267,2024-01-23T10:19:55.525397,Counting,1,,10,19,55.525397,37195.5254,2020.648382
4319,D3004,TOTAL_CNT_TR3,269,2024-01-23T10:19:55.572765,Counting,1,,10,19,55.572765,37195.57277,2020.69575
4320,D3006,TOTAL_CNT_TR4,269,2024-01-23T10:19:55.659762,Counting,1,,10,19,55.659762,37195.65976,2020.782747
4321,D3020,GOOD_CNT_TR1,257,2024-01-23T10:19:55.774601,Counting,1,,10,19,55.774601,37195.7746,2020.897586
4322,D4120,S8_TOTAL_HEIGHT_TR1,21.25,2024-01-23T10:19:57.287018,Counting,1,,10,19,57.287018,37197.28702,2022.410003
4323,D4320,S8_TOTAL_HEIGHT_TR3,21.21,2024-01-23T10:19:57.371710,Counting,1,,10,19,57.37171,37197.37171,2022.494695
4324,D4220,S9_TOTAL_HEIGHT_TR2,21.21,2024-01-23T10:19:57.456598,Counting,1,,10,19,57.456598,37197.4566,2022.579583
4325,D4420,S9_TOTAL_HEIGHT_TR4,21.22,2024-01-23T10:19:57.541418,Counting,1,,10,19,57.541418,37197.54142,2022.664403
4326,D3150,ACT_BATCH_CNT,1027,2024-01-23T10:19:57.749517,Counting,1,,10,19,57.749517,37197.74952,2022.872502
4327,D3000,TOTAL_CNT_TR1,270,2024-01-23T10:19:57.854939,Counting,1,,10,19,57.854939,37197.85494,2022.977924
4328,D3002,TOTAL_CNT_TR2,268,2024-01-23T10:19:57.938145,Counting,1,,10,19,57.938145,37197.93815,2023.06113
4329,D3004,TOTAL_CNT_TR3,270,2024-01-23T10:19:58.042128,Counting,1,,10,19,58.042128,37198.04213,2023.165113
4330,D3006,TOTAL_CNT_TR4,270,2024-01-23T10:19:58.116207,Counting,1,,10,19,58.116207,37198.11621,2023.239192
4331,D3020,GOOD_CNT_TR1,258,2024-01-23T10:19:58.220901,Counting,1,,10,19,58.220901,37198.2209,2023.343886
4332,D3022,GOOD_CNT_TR2,258,2024-01-23T10:19:58.304463,Counting,1,,10,19,58.304463,37198.30446,2023.427448
4333,D3024,GOOD_CNT_TR3,255,2024-01-23T10:19:58.378649,Counting,1,,10,19,58.378649,37198.37865,2023.501634
4334,D3026,GOOD_CNT_TR4,256,2024-01-23T10:19:58.463829,Counting,1,,10,19,58.463829,37198.46383,2023.586814
4335,D3039,productCount,998,2024-01-23T10:19:58.717639,Counting,1,,10,19,58.717639,37198.71764,2023.840624
4336,D3150,ACT_BATCH_CNT,1027,2024-01-23T10:19:58.812561,Counting,1,,10,19,58.812561,37198.81256,2023.935546
4337,D4120,S8_TOTAL_HEIGHT_TR1,21.23,2024-01-23T10:19:59.909529,Counting,1,,10,19,59.909529,37199.90953,2025.032514
4338,D4320,S8_TOTAL_HEIGHT_TR3,21.19,2024-01-23T10:19:59.964661,Counting,1,,10,19,59.964661,37199.96466,2025.087646
4339,D4220,S9_TOTAL_HEIGHT_TR2,21.16,2024-01-23T10:20:00.042962,Counting,1,,10,20,0.042962,37200.04296,2025.165947
4340,D4420,S9_TOTAL_HEIGHT_TR4,21.19,2024-01-23T10:20:00.118112,Counting,1,,10,20,0.118112,37200.11811,2025.241097
4341,D3150,ACT_BATCH_CNT,1031,2024-01-23T10:20:00.338667,Counting,1,,10,20,0.338667,37200.33867,2025.461652
4342,D3000,TOTAL_CNT_TR1,271,2024-01-23T10:20:00.463207,Counting,1,,10,20,0.463207,37200.46321,2025.586192
4343,D3002,TOTAL_CNT_TR2,269,2024-01-23T10:20:00.542462,Counting,1,,10,20,0.542462,37200.54246,2025.665447
4344,D3004,TOTAL_CNT_TR3,271,2024-01-23T10:20:00.657458,Counting,1,,10,20,0.657458,37200.65746,2025.780443
4345,D3006,TOTAL_CNT_TR4,271,2024-01-23T10:20:00.761516,Counting,1,,10,20,0.761516,37200.76152,2025.884501
4346,D3020,GOOD_CNT_TR1,259,2024-01-23T10:20:00.849880,Counting,1,,10,20,0.84988,37200.84988,2025.972865
4347,D3022,GOOD_CNT_TR2,259,2024-01-23T10:20:00.934227,Counting,1,,10,20,0.934227,37200.93423,2026.057212
4348,D3024,GOOD_CNT_TR3,256,2024-01-23T10:20:01.008524,Counting,1,,10,20,1.008524,37201.00852,2026.131509
4349,D3026,GOOD_CNT_TR4,257,2024-01-23T10:20:01.113618,Counting,1,,10,20,1.113618,37201.11362,2026.236603
4350,D3039,productCount,1002,2024-01-23T10:20:01.356960,Counting,1,,10,20,1.35696,37201.35696,2026.479945
4351,D3150,ACT_BATCH_CNT,1031,2024-01-23T10:20:01.442061,Counting,1,,10,20,1.442061,37201.44206,2026.565046
4352,D4120,S8_TOTAL_HEIGHT_TR1,21.22,2024-01-23T10:20:02.578353,Counting,1,,10,20,2.578353,37202.57835,2027.701338
4353,D4320,S8_TOTAL_HEIGHT_TR3,21.17,2024-01-23T10:20:02.667947,Counting,1,,10,20,2.667947,37202.66795,2027.790932
4354,D4220,S9_TOTAL_HEIGHT_TR2,21.17,2024-01-23T10:20:02.746959,Counting,1,,10,20,2.746959,37202.74696,2027.869944
4355,D4420,S9_TOTAL_HEIGHT_TR4,21.21,2024-01-23T10:20:02.832443,Counting,1,,10,20,2.832443,37202.83244,2027.955428
4356,D3150,ACT_BATCH_CNT,1035,2024-01-23T10:20:03.050152,Counting,1,,10,20,3.050152,37203.05015,2028.173137
4357,D3000,TOTAL_CNT_TR1,272,2024-01-23T10:20:03.155303,Counting,1,,10,20,3.155303,37203.1553,2028.278288
4358,D3002,TOTAL_CNT_TR2,270,2024-01-23T10:20:03.201299,Counting,1,,10,20,3.201299,37203.2013,2028.324284
4359,D3004,TOTAL_CNT_TR3,272,2024-01-23T10:20:03.319180,Counting,1,,10,20,3.31918,37203.31918,2028.442165
4360,D3006,TOTAL_CNT_TR4,272,2024-01-23T10:20:03.372277,Counting,1,,10,20,3.372277,37203.37228,2028.495262
4361,D3020,GOOD_CNT_TR1,260,2024-01-23T10:20:03.506523,Counting,1,,10,20,3.506523,37203.50652,2028.629508
4362,D3022,GOOD_CNT_TR2,260,2024-01-23T10:20:03.590735,Counting,1,,10,20,3.590735,37203.59074,2028.71372
4363,D3024,GOOD_CNT_TR3,257,2024-01-23T10:20:03.675141,Counting,1,,10,20,3.675141,37203.67514,2028.798126
4364,D3026,GOOD_CNT_TR4,258,2024-01-23T10:20:03.818775,Counting,1,,10,20,3.818775,37203.81878,2028.94176
4365,D3039,productCount,1006,2024-01-23T10:20:04.062077,Counting,1,,10,20,4.062077,37204.06208,2029.185062
4366,D3150,ACT_BATCH_CNT,1035,2024-01-23T10:20:04.146871,Counting,1,,10,20,4.146871,37204.14687,2029.269856
4367,D3043,EFF,95.3,2024-01-23T10:20:04.504454,Counting,1,,10,20,4.504454,37204.50445,2029.627439
4368,D4120,S8_TOTAL_HEIGHT_TR1,21.21,2024-01-23T10:20:05.300744,Counting,1,,10,20,5.300744,37205.30074,2030.423729
4369,D4320,S8_TOTAL_HEIGHT_TR3,21.19,2024-01-23T10:20:05.375947,Counting,1,,10,20,5.375947,37205.37595,2030.498932
4370,D4220,S9_TOTAL_HEIGHT_TR2,21.19,2024-01-23T10:20:05.450203,Counting,1,,10,20,5.450203,37205.4502,2030.573188
4371,D3006,TOTAL_CNT_TR4,273,2024-01-23T10:20:05.948514,Counting,1,,10,20,5.948514,37205.94851,2031.071499
4372,D3020,GOOD_CNT_TR1,261,2024-01-23T10:20:06.092915,Counting,1,,10,20,6.092915,37206.09292,2031.2159
4373,D3022,GOOD_CNT_TR2,261,2024-01-23T10:20:06.184307,Counting,1,,10,20,6.184307,37206.18431,2031.307292
4374,D3024,GOOD_CNT_TR3,258,2024-01-23T10:20:06.272306,Counting,1,,10,20,6.272306,37206.27231,2031.395291
4375,D3026,GOOD_CNT_TR4,259,2024-01-23T10:20:06.345562,Counting,1,,10,20,6.345562,37206.34556,2031.468547
4376,D3039,productCount,1010,2024-01-23T10:20:06.549327,Counting,1,,10,20,6.549327,37206.54933,2031.672312
4377,D3150,ACT_BATCH_CNT,1039,2024-01-23T10:20:06.623806,Counting,1,,10,20,6.623806,37206.62381,2031.746791
4378,D3150,ACT_BATCH_CNT,1039,2024-01-23T10:20:07.053332,Counting,1,,10,20,7.053332,37207.05333,2032.176317
4379,D3000,TOTAL_CNT_TR1,273,2024-01-23T10:20:07.186857,Counting,1,,10,20,7.186857,37207.18686,2032.309842
4380,D3002,TOTAL_CNT_TR2,271,2024-01-23T10:20:07.271969,Counting,1,,10,20,7.271969,37207.27197,2032.394954
4381,D3004,TOTAL_CNT_TR3,273,2024-01-23T10:20:07.345389,Counting,1,,10,20,7.345389,37207.34539,2032.468374
4382,D4320,S8_TOTAL_HEIGHT_TR3,21.24,2024-01-23T10:20:07.970267,Counting,1,,10,20,7.970267,37207.97027,2033.093252
4383,D4220,S9_TOTAL_HEIGHT_TR2,21.16,2024-01-23T10:20:08.022782,Counting,1,,10,20,8.022782,37208.02278,2033.145767
4384,D4420,S9_TOTAL_HEIGHT_TR4,21.18,2024-01-23T10:20:08.101332,Counting,1,,10,20,8.101332,37208.10133,2033.224317
4385,D3039,productCount,1014,2024-01-23T10:20:08.913102,Counting,1,,10,20,8.913102,37208.9131,2034.036087
4386,D3150,ACT_BATCH_CNT,1043,2024-01-23T10:20:08.983253,Counting,1,,10,20,8.983253,37208.98325,2034.106238
4387,D4120,S8_TOTAL_HEIGHT_TR1,21.23,2024-01-23T10:20:09.099748,Counting,1,,10,20,9.099748,37209.09975,2034.222733
4388,D4320,S8_TOTAL_HEIGHT_TR3,21.23,2024-01-23T10:20:09.174768,Counting,1,,10,20,9.174768,37209.17477,2034.297753
4389,D3150,ACT_BATCH_CNT,1043,2024-01-23T10:20:09.504563,Counting,1,,10,20,9.504563,37209.50456,2034.627548
4390,D3000,TOTAL_CNT_TR1,274,2024-01-23T10:20:09.628193,Counting,1,,10,20,9.628193,37209.62819,2034.751178
4391,D3002,TOTAL_CNT_TR2,272,2024-01-23T10:20:09.674126,Counting,1,,10,20,9.674126,37209.67413,2034.797111
4392,D3004,TOTAL_CNT_TR3,274,2024-01-23T10:20:09.751472,Counting,1,,10,20,9.751472,37209.75147,2034.874457
4393,D3006,TOTAL_CNT_TR4,274,2024-01-23T10:20:09.830529,Counting,1,,10,20,9.830529,37209.83053,2034.953514
4394,D3020,GOOD_CNT_TR1,262,2024-01-23T10:20:09.963900,Counting,1,,10,20,9.9639,37209.9639,2035.086885
4395,D3022,GOOD_CNT_TR2,262,2024-01-23T10:20:10.048555,Counting,1,,10,20,10.048555,37210.04856,2035.17154
4396,D3024,GOOD_CNT_TR3,259,2024-01-23T10:20:10.133542,Counting,1,,10,20,10.133542,37210.13354,2035.256527
4397,D3026,GOOD_CNT_TR4,260,2024-01-23T10:20:10.221733,Counting,1,,10,20,10.221733,37210.22173,2035.344718
4398,D4120,S8_TOTAL_HEIGHT_TR1,21.19,2024-01-23T10:20:11.640781,Counting,1,,10,20,11.640781,37211.64078,2036.763766
4399,D4320,S8_TOTAL_HEIGHT_TR3,21.16,2024-01-23T10:20:11.723743,Counting,1,,10,20,11.723743,37211.72374,2036.846728
4400,D4220,S9_TOTAL_HEIGHT_TR2,21.17,2024-01-23T10:20:11.818103,Counting,1,,10,20,11.818103,37211.8181,2036.941088
4401,D4420,S9_TOTAL_HEIGHT_TR4,21.28,2024-01-23T10:20:11.902568,Counting,1,,10,20,11.902568,37211.90257,2037.025553
4402,D3150,ACT_BATCH_CNT,1047,2024-01-23T10:20:12.132046,Counting,1,,10,20,12.132046,37212.13205,2037.255031
4403,D3000,TOTAL_CNT_TR1,275,2024-01-23T10:20:12.250982,Counting,1,,10,20,12.250982,37212.25098,2037.373967
4404,D3002,TOTAL_CNT_TR2,273,2024-01-23T10:20:12.335122,Counting,1,,10,20,12.335122,37212.33512,2037.458107
4405,D3004,TOTAL_CNT_TR3,275,2024-01-23T10:20:12.409520,Counting,1,,10,20,12.40952,37212.40952,2037.532505
4406,D3006,TOTAL_CNT_TR4,275,2024-01-23T10:20:12.499503,Counting,1,,10,20,12.499503,37212.4995,2037.622488
4407,D3020,GOOD_CNT_TR1,263,2024-01-23T10:20:12.628384,Counting,1,,10,20,12.628384,37212.62838,2037.751369
4408,D3022,GOOD_CNT_TR2,263,2024-01-23T10:20:12.726588,Counting,1,,10,20,12.726588,37212.72659,2037.849573
4409,D3024,GOOD_CNT_TR3,260,2024-01-23T10:20:12.771740,Counting,1,,10,20,12.77174,37212.77174,2037.894725
4410,D3026,GOOD_CNT_TR4,261,2024-01-23T10:20:12.855120,Counting,1,,10,20,12.85512,37212.85512,2037.978105
4411,D3039,productCount,1018,2024-01-23T10:20:13.098209,Counting,1,,10,20,13.098209,37213.09821,2038.221194
4412,D3150,ACT_BATCH_CNT,1047,2024-01-23T10:20:13.192883,Counting,1,,10,20,13.192883,37213.19288,2038.315868
4413,D4120,S8_TOTAL_HEIGHT_TR1,21.25,2024-01-23T10:20:14.385686,Counting,1,,10,20,14.385686,37214.38569,2039.508671
4414,D4320,S8_TOTAL_HEIGHT_TR3,21.19,2024-01-23T10:20:14.475479,Counting,1,,10,20,14.475479,37214.47548,2039.598464
4415,D4220,S9_TOTAL_HEIGHT_TR2,21.2,2024-01-23T10:20:14.549824,Counting,1,,10,20,14.549824,37214.54982,2039.672809
4416,D4420,S9_TOTAL_HEIGHT_TR4,21.23,2024-01-23T10:20:14.634904,Counting,1,,10,20,14.634904,37214.6349,2039.757889
4417,D3150,ACT_BATCH_CNT,1051,2024-01-23T10:20:14.829263,Counting,1,,10,20,14.829263,37214.82926,2039.952248
4418,D3000,TOTAL_CNT_TR1,276,2024-01-23T10:20:14.955082,Counting,1,,10,20,14.955082,37214.95508,2040.078067
4419,D3002,TOTAL_CNT_TR2,274,2024-01-23T10:20:15.029535,Counting,1,,10,20,15.029535,37215.02954,2040.15252
4420,D3004,TOTAL_CNT_TR3,276,2024-01-23T10:20:15.075099,Counting,1,,10,20,15.075099,37215.0751,2040.198084
4421,D3006,TOTAL_CNT_TR4,276,2024-01-23T10:20:15.148190,Counting,1,,10,20,15.14819,37215.14819,2040.271175
4422,D3020,GOOD_CNT_TR1,264,2024-01-23T10:20:15.253936,Counting,1,,10,20,15.253936,37215.25394,2040.376921
4423,D3022,GOOD_CNT_TR2,264,2024-01-23T10:20:15.335925,Counting,1,,10,20,15.335925,37215.33593,2040.45891
4424,D3024,GOOD_CNT_TR3,261,2024-01-23T10:20:15.386355,Counting,1,,10,20,15.386355,37215.38636,2040.50934
4425,D3026,GOOD_CNT_TR4,262,2024-01-23T10:20:15.494207,Counting,1,,10,20,15.494207,37215.49421,2040.617192
4426,D3039,productCount,1022,2024-01-23T10:20:15.718100,Counting,1,,10,20,15.7181,37215.7181,2040.841085
4427,D3150,ACT_BATCH_CNT,1051,2024-01-23T10:20:15.766012,Counting,1,,10,20,15.766012,37215.76601,2040.888997
4428,D4320,S8_TOTAL_HEIGHT_TR3,21.18,2024-01-23T10:20:16.948252,Counting,1,,10,20,16.948252,37216.94825,2042.071237
4429,D4420,S9_TOTAL_HEIGHT_TR4,21.2,2024-01-23T10:20:17.078833,Counting,1,,10,20,17.078833,37217.07883,2042.201818
4430,D3006,TOTAL_CNT_TR4,277,2024-01-23T10:20:17.461590,Counting,1,,10,20,17.46159,37217.46159,2042.584575
4431,D3020,GOOD_CNT_TR1,265,2024-01-23T10:20:17.581089,Counting,1,,10,20,17.581089,37217.58109,2042.704074
4432,D3022,GOOD_CNT_TR2,265,2024-01-23T10:20:17.656119,Counting,1,,10,20,17.656119,37217.65612,2042.779104
4433,D3024,GOOD_CNT_TR3,262,2024-01-23T10:20:17.703562,Counting,1,,10,20,17.703562,37217.70356,2042.826547
4434,D3026,GOOD_CNT_TR4,263,2024-01-23T10:20:17.780483,Counting,1,,10,20,17.780483,37217.78048,2042.903468
4435,D3039,productCount,1026,2024-01-23T10:20:18.023338,Counting,1,,10,20,18.023338,37218.02334,2043.146323
4436,D3150,ACT_BATCH_CNT,1055,2024-01-23T10:20:18.107105,Counting,1,,10,20,18.107105,37218.10711,2043.23009
4437,D3150,ACT_BATCH_CNT,1055,2024-01-23T10:20:18.510662,Counting,1,,10,20,18.510662,37218.51066,2043.633647
4438,D3000,TOTAL_CNT_TR1,277,2024-01-23T10:20:18.643789,Counting,1,,10,20,18.643789,37218.64379,2043.766774
4439,D3002,TOTAL_CNT_TR2,275,2024-01-23T10:20:18.737912,Counting,1,,10,20,18.737912,37218.73791,2043.860897
4440,D3004,TOTAL_CNT_TR3,277,2024-01-23T10:20:18.832311,Counting,1,,10,20,18.832311,37218.83231,2043.955296
4441,D4420,S9_TOTAL_HEIGHT_TR4,21.21,2024-01-23T10:20:19.550654,Counting,1,,10,20,19.550654,37219.55065,2044.673639
4442,D3039,productCount,1030,2024-01-23T10:20:20.415827,Counting,1,,10,20,20.415827,37220.41583,2045.538812
4443,D3150,ACT_BATCH_CNT,1059,2024-01-23T10:20:20.524885,Counting,1,,10,20,20.524885,37220.52489,2045.64787
4444,D4120,S8_TOTAL_HEIGHT_TR1,21.23,2024-01-23T10:20:20.649322,Counting,1,,10,20,20.649322,37220.64932,2045.772307
4445,D4320,S8_TOTAL_HEIGHT_TR3,21.19,2024-01-23T10:20:20.723592,Counting,1,,10,20,20.723592,37220.72359,2045.846577
4446,D3043,EFF,95.4,2024-01-23T10:20:20.953133,Counting,1,,10,20,20.953133,37220.95313,2046.076118
4447,D3150,ACT_BATCH_CNT,1059,2024-01-23T10:20:21.030986,Counting,1,,10,20,21.030986,37221.03099,2046.153971
4448,D3000,TOTAL_CNT_TR1,278,2024-01-23T10:20:21.155583,Counting,1,,10,20,21.155583,37221.15558,2046.278568
4449,D3002,TOTAL_CNT_TR2,276,2024-01-23T10:20:21.259561,Counting,1,,10,20,21.259561,37221.25956,2046.382546
4450,D3004,TOTAL_CNT_TR3,278,2024-01-23T10:20:21.344291,Counting,1,,10,20,21.344291,37221.34429,2046.467276
4451,D3006,TOTAL_CNT_TR4,278,2024-01-23T10:20:21.392742,Counting,1,,10,20,21.392742,37221.39274,2046.515727
4452,D3020,GOOD_CNT_TR1,266,2024-01-23T10:20:21.499918,Counting,1,,10,20,21.499918,37221.49992,2046.622903
4453,D3022,GOOD_CNT_TR2,266,2024-01-23T10:20:21.571791,Counting,1,,10,20,21.571791,37221.57179,2046.694776
4454,D3024,GOOD_CNT_TR3,263,2024-01-23T10:20:21.646548,Counting,1,,10,20,21.646548,37221.64655,2046.769533
4455,D3026,GOOD_CNT_TR4,264,2024-01-23T10:20:21.740993,Counting,1,,10,20,21.740993,37221.74099,2046.863978
4456,D4120,S8_TOTAL_HEIGHT_TR1,21.2,2024-01-23T10:20:23.152666,Counting,1,,10,20,23.152666,37223.15267,2048.275651
4457,D4220,S9_TOTAL_HEIGHT_TR2,21.17,2024-01-23T10:20:23.269916,Counting,1,,10,20,23.269916,37223.26992,2048.392901
4458,D4420,S9_TOTAL_HEIGHT_TR4,21.19,2024-01-23T10:20:23.317646,Counting,1,,10,20,23.317646,37223.31765,2048.440631
